height,best_logP
5,16.8412995119
10,18.5098496395
15,14.4835696353
20,13.908246455
25,10.3550150271
30,8.90999564166
35,8.09186866271
45,3.80641765677
55,4.57811232254
75,1.18482248994e-05
95,1.3838099145e-14
