height,best_logP
11,4.81938625497
16,5.40805756753
18,5.45615049219
19,6.29829808098
20,6.23216550546
21,6.33576785773
22,6.79554655399
23,6.5376253139
24,6.21729221375
25,6.50942685452
26,5.96995183909
28,5.65264536275
30,5.37478223515
31,4.44940597705
32,5.4762572844
34,4.59742968699
36,4.11589764741
41,3.22235620699
46,2.78964326357
51,3.04349366962
61,3.20133222942
71,3.06711123504
91,2.0310702177
111,1.61453693284
131,1.53952394534
151,1.29544931442
171,1.29544931442
191,1.29544931442
