height,best_logP
5,2.77397171401
10,1.60311658457
15,3.53259710491
20,3.77683453624
25,4.20770248993
30,2.33966478475
35,1.4025616318
40,0.000575554636943
45,8.94385819777e-05
55,3.05464470348e-06
75,-0.0
95,-0.0
